domain,origin,discovery_methods,verdict,framework,platform_name,verified_site_name,api_status_hit,html_framework_hit,content_hits,signal_tier,v1models_hit,last_round
openrouter.com,round10,codesearch,confirmed,one-api,,,False,True,5,C_framework+content,False,17
opper.ai,round1,codesearch,confirmed,one-api,,,False,True,5,C_framework+content,False,17
pay.xunhuweb.com,round14,codesearch,confirmed,new-api,,,False,True,3,C_framework+content,False,17
poyo.ai,round10,codesearch,confirmed,one-api,,,False,True,5,C_framework+content,False,17
pptoken.org,round2,codesearch,confirmed,sub2api,,,False,True,7,C_framework+content,False,17
publora.com,round8,codesearch,confirmed,one-api,,,False,True,2,C_framework+content,False,17
rapidapi.com,round2,codesearch,confirmed,one-api,,,False,True,2,C_framework+content,False,17
releases.cherry-ai.com,round13,codesearch,confirmed,new-api,,,False,True,3,C_framework+content,False,17
rewind.ai,round4,codesearch,confirmed,one-api,,,False,True,5,C_framework+content,False,17
routellm.abacus.ai,round4,codesearch,confirmed,one-api,,,False,True,5,C_framework+content,False,17
routeplane.ai,round14,codesearch,confirmed,one-api,,,False,True,5,C_framework+content,False,17
router.teamolab.com,round8,codesearch,confirmed,one-api,,,False,True,4,C_framework+content,False,17
runapi.ai,round4,codesearch,confirmed,one-api,,,False,True,5,C_framework+content,False,17
runware.ai,round8,codesearch,confirmed,one-api,,,False,True,2,C_framework+content,False,17
safeapi.vip,round16,codesearch,confirmed,sub2api,,,False,True,4,C_framework+content,False,17
scam.ai,round13,codesearch,confirmed,one-api,,,False,True,2,C_framework+content,False,17
sourcesdata.com,round4,codesearch,confirmed,sub2api,,,False,True,10,C_framework+content,False,17
sub2api.luchikey.com,round16,codesearch,confirmed,sub2api,,,False,True,8,C_framework+content,False,17
sub2api.xybbz.xyz,round1,codesearch,confirmed,sub2api,,,False,True,9,C_framework+content,False,17
subtoken.vip,round2,codesearch,confirmed,sub2api,,,False,True,5,C_framework+content,False,17
supermemory.ai,round17,codesearch,confirmed,one-api,,,False,True,2,C_framework+content,False,17
svip.riyuexy.cc,round5,codesearch,confirmed,sub2api,,,False,True,11,C_framework+content,False,17
teamorouter.com,round5,codesearch,confirmed,one-api,,,False,True,4,C_framework+content,False,17
telenow.ai,round14,codesearch,confirmed,one-api,,,False,True,2,C_framework+content,False,17
therouter.ai,round2,codesearch,confirmed,one-api,,,False,True,5,C_framework+content,False,17
threadzy.ai,round14,codesearch,confirmed,one-api,,,False,True,3,C_framework+content,False,17
tokenmix.ai,round16,codesearch,confirmed,one-api,,,False,True,7,C_framework+content,False,17
tokenrouter.com,round15,codesearch,confirmed,new-api,,,False,True,2,C_framework+content,False,17
trustedrouter.com,round4,codesearch,confirmed,new-api,,,False,True,3,C_framework+content,False,17
twentytwohundred.ai,round14,codesearch,confirmed,one-api,,,False,True,3,C_framework+content,False,17
unorouter.ai,round9,codesearch,confirmed,one-api,,,False,True,3,C_framework+content,False,17
us.usclaude.us,round16,codesearch,confirmed,voapi,,,False,True,3,C_framework+content,False,17
uuroute.ai,round14,codesearch,confirmed,one-api,,,False,True,2,C_framework+content,False,17
velokey.ai,round14,codesearch,confirmed,one-api,,,False,True,5,C_framework+content,False,17
visionati.com,round8,codesearch,confirmed,one-api,,,False,True,2,C_framework+content,False,17
voltapi.ai,round16,codesearch,confirmed,sub2api,,,False,True,9,C_framework+content,False,17
vpszdm.com,round5,codesearch,confirmed,sub2api,,,False,True,4,C_framework+content,False,17
worldrouter.ai,round2,codesearch,confirmed,one-api,,,False,True,4,C_framework+content,False,17
www.0029.org,round5,codesearch,confirmed,sub2api,,,False,True,8,C_framework+content,False,17
www.ai.cc,round10,codesearch,confirmed,one-api,,,False,True,4,C_framework+content,False,17
www.aiapipk.com,round1,codesearch,confirmed,one-api,,,False,True,3,C_framework+content,False,17
www.aimlapi.com,round2,codesearch,confirmed,one-api,,,False,True,5,C_framework+content,False,17
www.atlascloud.ai,round2,codesearch,confirmed,one-api,,,False,True,4,C_framework+content,False,17
www.callgpt.co.uk,round8,codesearch,confirmed,one-api,,,False,True,4,C_framework+content,False,17
www.dataeyes.ai,round10,codesearch,confirmed,one-api,,,False,True,5,C_framework+content,False,17
www.dumplingai.com,round8,codesearch,confirmed,one-api,,,False,True,2,C_framework+content,False,17
www.edenai.co,round5,codesearch,confirmed,one-api,,,False,True,3,C_framework+content,False,17
www.electronhub.ai,round12,codesearch,confirmed,one-api,,,False,True,4,C_framework+content,False,17
www.eurouter.ai,round8,codesearch,confirmed,one-api,,,False,True,5,C_framework+content,False,17
www.gateone.ai,round7,codesearch,confirmed,one-api,,,False,True,4,C_framework+content,False,17
www.gpt-load.com,round8,codesearch,confirmed,new-api,,,False,True,4,C_framework+content,False,17
www.modernmt.com,round17,codesearch,confirmed,new-api,,,False,True,2,C_framework+content,False,17
www.morphllm.com,round4,codesearch,confirmed,one-api,,,False,True,3,C_framework+content,False,17
www.oiov.dev,round8,codesearch,confirmed,new-api,,,False,True,3,C_framework+content,False,17
www.rewind.ai,round14,codesearch,confirmed,one-api,,,False,True,5,C_framework+content,False,17
www.trustedrouter.com,round17,codesearch,confirmed,new-api,,,False,True,3,C_framework+content,False,17
www.uucode.org,round1,codesearch,confirmed,new-api,,,False,True,12,C_framework+content,False,17
www.xfyun.cn,round6,codesearch,confirmed,one-api,,,False,True,4,C_framework+content,False,17
www.xunhupay.com,round7,codesearch,confirmed,new-api,,,False,True,3,C_framework+content,False,17
xpoz.ai,round4,codesearch,confirmed,one-api,,,False,True,4,C_framework+content,False,17
xunhupay.com,round14,codesearch,confirmed,new-api,,,False,True,3,C_framework+content,False,17
yunzhiapi.cn,round1,codesearch,confirmed,new-api,,,False,True,8,C_framework+content,False,17
zernio.com,round4,codesearch,confirmed,one-api,,,False,True,2,C_framework+content,False,17
zetaapi.ai,round2,codesearch,confirmed,new-api,,,False,True,5,C_framework+content,False,17
zxj-2023.github.io,round15,codesearch,confirmed,sub2api,,,False,True,4,C_framework+content,False,17
114api.com,fofa_g1,fofa,confirmed,new-api/one-api系,New API,New API,True,,4,A_api_status,False,fofa_g1
16api.com,fofa_g1,fofa,confirmed,new-api/one-api系,一流API,一流API,True,,7,A_api_status,False,fofa_g1
1ove.tech,fofa_g1,fofa,confirmed,sub2api,,,False,sub2api,4,C_framework+content,False,fofa_g1
1publish.me,fofa_g1,fofa,confirmed,new-api/one-api系,Token Platform,Token Platform,True,one-api,5,A_api_status,False,fofa_g1
2dapi.online,fofa_g1,fofa,confirmed,openai_compatible_unknown,酷燃AI — 巨量引擎 一站调用,酷燃AI — 巨量引擎 一站调用,False,,1,C_framework+content,True,fofa_g1
4hidc.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,酷站AI · 你的全模型 API 中转站,酷站AI · 你的全模型 API 中转站,False,,13,C_framework+content,True,fofa_g1
51api.org,fofa_g1,fofa,confirmed,new-api/one-api系,51API,51API,True,,5,A_api_status,False,fofa_g1
5w5.wtf,fofa_g1,fofa,confirmed,new-api/one-api系,55api,55api,True,new-api,0,A_api_status,False,fofa_g1
712api.cc,fofa_g1,fofa,confirmed,new-api/one-api系,712api,712api,True,new-api,10,A_api_status,False,fofa_g1
73card.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,API 中转服务,API 中转服务,False,,5,C_framework+content,True,fofa_g1
8511.top,fofa_g1,fofa,confirmed,new-api/one-api系,小卡拉中转站,小卡拉中转站,True,new-api,0,A_api_status,False,fofa_g1
abaiapi.xyz,fofa_g1,fofa,confirmed,new-api/one-api系,aBai API,aBai API,True,new-api,0,A_api_status,False,fofa_g1
aggbox.shop,fofa_g1,fofa,confirmed,new-api/one-api系,智模盒 AggBox,智模盒 AggBox,True,,2,A_api_status,False,fofa_g1
ahmes.dev,fofa_g1,fofa,confirmed,openai_compatible_unknown,"Ahmes — AI API 网关:Anthropic / OpenAI / Gemini 一个 Base URL,按量直价","Ahmes — AI API 网关:Anthropic / OpenAI / Gemini 一个 Base URL,按量直价",False,,6,C_framework+content,True,fofa_g1
ai-leapx.com,fofa_g1,fofa,confirmed,one-api,,,False,one-api,5,C_framework+content,False,fofa_g1
ai01.yun,fofa_g1,fofa,confirmed,new-api/one-api系,AI Coding Token,AI Coding Token,True,new-api,5,A_api_status,False,fofa_g1
ai163.cc,fofa_g1,fofa,confirmed,sub2api,,,False,sub2api,0,C_framework+content,False,fofa_g1
ai88.help,fofa_g1,fofa,confirmed,openai_compatible_unknown,AI88 Relay Station · Claude API 中转,AI88 Relay Station · Claude API 中转,False,,4,C_framework+content,True,fofa_g1
aibaz.ai,fofa_g1,fofa,confirmed,openai_compatible_unknown,AIBaz - AI统一网关,AIBaz - AI统一网关,False,,5,C_framework+content,True,fofa_g1
aicloud.plus,fofa_g1,fofa,confirmed,openai_compatible_unknown,aicloud | 企业 AI 使用层,aicloud | 企业 AI 使用层,False,,4,C_framework+content,True,fofa_g1
aicodedog.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,AICodeDog — AI Relay Source Code &amp; Managed API Gateway Setup,AICodeDog — AI Relay Source Code &amp; Managed API Gateway Setup,False,,6,C_framework+content,True,fofa_g1
aifuel.cc,fofa_g1,fofa,confirmed,new-api/one-api系,AiFuel,AiFuel,True,,5,A_api_status,False,fofa_g1
aigcly.top,fofa_g1,fofa,confirmed,openai_compatible_unknown,GPT2IMAGE - AI Chat-to-Image Generation Platform | GPT2IMAGE,GPT2IMAGE - AI Chat-to-Image Generation Platform | GPT2IMAGE,False,,1,C_framework+content,True,fofa_g1
aigcwuji.com,fofa_g1,fofa,confirmed,new-api/one-api系,AIGC 无极 API,AIGC 无极 API,True,new-api,0,A_api_status,False,fofa_g1
aigptx.top,fofa_g1,fofa,confirmed,openai_compatible_unknown,,,False,,0,C_framework+content,True,fofa_g1
aihubmix.com,fofa_g1,fofa,confirmed,new-api/one-api系,AIHubMix,AIHubMix,True,,3,A_api_status,False,fofa_g1
aiito.top,fofa_g1,fofa,confirmed,new-api/one-api系,风花AI,风花AI,True,new-api,2,A_api_status,False,fofa_g1
ailvaz.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,登录 | AIPort,登录 | AIPort,False,,12,C_framework+content,True,fofa_g1
airoute.vip,fofa_g1,fofa,confirmed,new-api/one-api系,airoute.vip,airoute.vip,True,new-api,4,A_api_status,False,fofa_g1
airouter.work,fofa_g1,fofa,confirmed,one-api,,,False,one-api,5,C_framework+content,False,fofa_g1
aishuch.com,fofa_g1,fofa,confirmed,new-api/one-api系,APIMart,APIMart,True,,4,A_api_status,False,fofa_g1
aitokenapi.cc,fofa_g1,fofa,confirmed,new-api/one-api系,胖虎AI,胖虎AI,True,,4,A_api_status,False,fofa_g1
aitransx.com,fofa_g1,fofa,confirmed,one-api,,,False,one-api,4,C_framework+content,False,fofa_g1
aiuxu.com,fofa_g1,fofa,confirmed,new-api/one-api系,APIMart,APIMart,True,,4,A_api_status,False,fofa_g1
albagubra.art,fofa_g1,fofa,confirmed,new-api,,,False,new-api,0,C_framework+content,False,fofa_g1
allmodel.co,fofa_g1,fofa,confirmed,new-api/one-api系,All Model,All Model,True,one-api,5,A_api_status,False,fofa_g1
alltkn.com,fofa_g1,fofa,confirmed,new-api/one-api系,ALLTKN,ALLTKN,True,new-api,6,A_api_status,False,fofa_g1
amaranta.asia,fofa_g1,fofa,confirmed,openai_compatible_unknown,Amaranta 在线工具箱,Amaranta 在线工具箱,False,,0,C_framework+content,True,fofa_g1
anyfast.ai,fofa_g1,fofa,confirmed,new-api/one-api系,Anyfast,Anyfast,True,one-api,5,A_api_status,False,fofa_g1
anyport.xyz,fofa_g1,fofa,confirmed,new-api/one-api系,AnyPort,AnyPort,True,,6,A_api_status,False,fofa_g1
apexapi.vip,fofa_g1,fofa,confirmed,one-api,,,False,one-api,5,C_framework+content,False,fofa_g1
api260.com,fofa_g1,fofa,confirmed,new-api/one-api系,源创引擎,源创引擎,True,new-api,4,A_api_status,False,fofa_g1
apib.ai,fofa_g1,fofa,confirmed,new-api/one-api系,APIMart,APIMart,True,,4,A_api_status,False,fofa_g1
apibrg.com,fofa_g1,fofa,confirmed,new-api/one-api系,硅基算力,硅基算力,True,,5,A_api_status,False,fofa_g1
apiliangrekui.com,fofa_g1,fofa,confirmed,new-api/one-api系,Ai-Middle,Ai-Middle,True,new-api,4,A_api_status,False,fofa_g1
apilink.cc,fofa_g1,fofa,confirmed,new-api/one-api系,APILINK,APILINK,True,one-api,9,A_api_status,False,fofa_g1
apimarket.top,fofa_g1,fofa,confirmed,new-api/one-api系,星光API,星光API,True,,2,A_api_status,False,fofa_g1
apipod.ai,fofa_g1,fofa,confirmed,one-api,,,False,one-api,4,C_framework+content,False,fofa_g1
apispk.com,fofa_g1,fofa,confirmed,new-api/one-api系,AI-Spark,AI-Spark,True,new-api,6,A_api_status,False,fofa_g1
axis.fan,fofa_g1,fofa,confirmed,one-api,,,False,one-api,9,C_framework+content,False,fofa_g1
axis.yoga,fofa_g1,fofa,confirmed,one-api,,,False,one-api,9,C_framework+content,False,fofa_g1
base-url.cn,fofa_g1,fofa,confirmed,new-api/one-api系,接JieAPI,接JieAPI,True,new-api,4,A_api_status,False,fofa_g1
baziapi.site,fofa_g1,fofa,confirmed,openai_compatible_unknown,,,False,,0,C_framework+content,True,fofa_g1
bcapi.top,fofa_g1,fofa,confirmed,sub2api,,,False,sub2api,5,C_framework+content,False,fofa_g1
beehears.com,fofa_g1,fofa,confirmed,one-api,,,False,one-api,5,C_framework+content,False,fofa_g1
bestroute.center,fofa_g1,fofa,confirmed,openai_compatible_unknown,BestRoute - AI 路由网关,BestRoute - AI 路由网关,False,,4,C_framework+content,True,fofa_g1
bgremoval.xyz,fofa_g1,fofa,confirmed,new-api,,,False,new-api,10,C_framework+content,False,fofa_g1
blueshirtmap.com,fofa_g1,fofa,confirmed,new-api/one-api系,GPTMeta API,GPTMeta API,True,,5,A_api_status,False,fofa_g1
bm-tokenai.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,登录 | 不鸣AI,登录 | 不鸣AI,False,,12,C_framework+content,True,fofa_g1
c9api.cn,fofa_g1,fofa,confirmed,new-api/one-api系,C9API,C9API,True,,5,A_api_status,False,fofa_g1
callflow.top,fofa_g1,fofa,confirmed,new-api/one-api系,Callflow API,Callflow API,True,new-api,2,A_api_status,False,fofa_g1
cc2.cx,fofa_g1,fofa,confirmed,new-api/one-api系,cc2cx,cc2cx,True,new-api,4,A_api_status,False,fofa_g1
ccg-cli.online,fofa_g1,fofa,confirmed,new-api/one-api系,New API,New API,True,,1,A_api_status,False,fofa_g1
chaophone.top,fofa_g1,fofa,confirmed,openai_compatible_unknown,Atelier,Atelier,False,,1,C_framework+content,True,fofa_g1
cheapvideo.cc,fofa_g1,fofa,confirmed,new-api,,,False,new-api,4,C_framework+content,False,fofa_g1
check-in.tech,fofa_g1,fofa,confirmed,openai_compatible_unknown,,,False,,3,C_framework+content,True,fofa_g1
chuizi.ai,fofa_g1,fofa,confirmed,one-api,,,False,one-api,6,C_framework+content,False,fofa_g1
clauden.ai,fofa_g1,fofa,confirmed,openai_compatible_unknown,Claude、GPT、Gemini 多模型 API 聚合平台 · ClaudeN AI,Claude、GPT、Gemini 多模型 API 聚合平台 · ClaudeN AI,False,,8,C_framework+content,True,fofa_g1
clawskills.shop,fofa_g1,fofa,confirmed,new-api,,,False,new-api,8,C_framework+content,False,fofa_g1
cllmgate.com,fofa_g1,fofa,confirmed,one-api,,,False,one-api,2,C_framework+content,False,fofa_g1
corelightai.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,,,False,,13,C_framework+content,True,fofa_g1
corenode.best,fofa_g1,fofa,confirmed,new-api/one-api系,源点算力API,源点算力API,True,,0,A_api_status,False,fofa_g1
cowcode.top,fofa_g1,fofa,confirmed,openai_compatible_unknown,Cow Code,Cow Code,False,,7,C_framework+content,True,fofa_g1
creatraai.cn,fofa_g1,fofa,confirmed,openai_compatible_unknown,CreatrA AI 中转站管理,CreatrA AI 中转站管理,False,,5,C_framework+content,True,fofa_g1
d2capi.com,fofa_g1,fofa,confirmed,new-api/one-api系,D2CAPI,D2CAPI,True,new-api,4,A_api_status,False,fofa_g1
dailytokencloud.top,fofa_g1,fofa,confirmed,new-api/one-api系,DailyToken,DailyToken,True,,5,A_api_status,False,fofa_g1
damiai.pro,fofa_g1,fofa,confirmed,one-api,,,False,one-api,5,C_framework+content,False,fofa_g1
dashupp.xin,fofa_g1,fofa,confirmed,new-api/one-api系,大树API,大树API,True,,2,A_api_status,False,fofa_g1
dealise.xyz,fofa_g1,fofa,confirmed,sub2api,,,False,sub2api,0,C_framework+content,False,fofa_g1
dedicatedtoken.com,fofa_g1,fofa,confirmed,new-api/one-api系,专用Token,专用Token,True,new-api,4,A_api_status,False,fofa_g1
deepestcode.com,fofa_g1,fofa,confirmed,one-api,,,False,one-api,2,C_framework+content,False,fofa_g1
deeprelayapi.cloud,fofa_g1,fofa,confirmed,new-api/one-api系,New API,New API,True,,4,A_api_status,False,fofa_g1
deepseek-api.com.cn,fofa_g1,fofa,confirmed,openai_compatible_unknown,TokenAPI - 全球AI模型聚合平台,TokenAPI - 全球AI模型聚合平台,False,,3,C_framework+content,True,fofa_g1
doroai.xyz,fofa_g1,fofa,confirmed,openai_compatible_unknown,Web2Img,Web2Img,False,,6,C_framework+content,True,fofa_g1
douke.chat,fofa_g1,fofa,confirmed,new-api,,,False,new-api,2,C_framework+content,False,fofa_g1
dubhehub.com,fofa_g1,fofa,confirmed,one-api,,,False,one-api,1,C_framework+content,False,fofa_g1
dxnt.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,DX Token Plan-coding plan|agent plan|生图套餐|生视频套餐,DX Token Plan-coding plan|agent plan|生图套餐|生视频套餐,False,,9,C_framework+content,True,fofa_g1
echowynapi.xyz,fofa_g1,fofa,confirmed,new-api/one-api系,Echowyn API,Echowyn API,True,new-api,3,A_api_status,False,fofa_g1
ecovai.cn,fofa_g1,fofa,confirmed,new-api/one-api系,Ecovai API,Ecovai API,True,,5,A_api_status,False,fofa_g1
eronmind.com,fofa_g1,fofa,confirmed,new-api,,,False,new-api,9,C_framework+content,False,fofa_g1
firstapi.top,fofa_g1,fofa,confirmed,one-api,,,False,one-api,6,C_framework+content,False,fofa_g1
fksuda.xyz,fofa_g1,fofa,confirmed,sub2api,,,False,sub2api,0,C_framework+content,False,fofa_g1
flowapi.fun,fofa_g1,fofa,confirmed,new-api,,,False,new-api,11,C_framework+content,False,fofa_g1
flowbar.xyz,fofa_g1,fofa,confirmed,new-api/one-api系,FlowBar AI,FlowBar AI,True,,5,A_api_status,False,fofa_g1
flowbarai.com,fofa_g1,fofa,confirmed,new-api/one-api系,FlowBar AI,FlowBar AI,True,,5,A_api_status,False,fofa_g1
freeairouter.com,fofa_g1,fofa,confirmed,new-api,,,False,new-api,12,C_framework+content,False,fofa_g1
freetokenrouter.cn,fofa_g1,fofa,confirmed,one-api,,,False,one-api,6,C_framework+content,False,fofa_g1
fullrouter.com,fofa_g1,fofa,confirmed,one-api,,,False,one-api,3,C_framework+content,False,fofa_g1
furryforum.com,fofa_g1,fofa,confirmed,new-api/one-api系,FURRY API,FURRY API,True,new-api,0,A_api_status,False,fofa_g1
gantriq.cc,fofa_g1,fofa,confirmed,new-api,,,False,new-api,0,C_framework+content,False,fofa_g1
gee-do.com,fofa_g1,fofa,confirmed,new-api/one-api系,GeeDo,GeeDo,True,new-api,0,A_api_status,False,fofa_g1
gemini.wang,fofa_g1,fofa,confirmed,new-api/one-api系,ocoolAI,ocoolAI,True,,15,A_api_status,False,fofa_g1
getclawapi.top,fofa_g1,fofa,confirmed,new-api/one-api系,ClawAPI,ClawAPI,True,,1,A_api_status,False,fofa_g1
getllm.ai,fofa_g1,fofa,confirmed,one-api,,,False,one-api,6,C_framework+content,False,fofa_g1
give2u.xyz,fofa_g1,fofa,confirmed,sub2api,,,False,sub2api,7,C_framework+content,False,fofa_g1
hajisong.top,fofa_g1,fofa,confirmed,sub2api,,,False,sub2api,0,C_framework+content,False,fofa_g1
haotokai.com,fofa_g1,fofa,confirmed,new-api/one-api系,Haotokai,Haotokai,True,one-api,2,A_api_status,False,fofa_g1
hehuole.fun,fofa_g1,fofa,confirmed,new-api/one-api系,Hehuole API,Hehuole API,True,new-api,4,A_api_status,False,fofa_g1
hiapi.ai,fofa_g1,fofa,confirmed,new-api/one-api系,hiapi,hiapi,True,one-api,3,A_api_status,False,fofa_g1
holdzywoo.top,fofa_g1,fofa,confirmed,sub2api,,,False,sub2api,0,C_framework+content,False,fofa_g1
hook.rs,fofa_g1,fofa,confirmed,openai_compatible_unknown,统一大模型网关,统一大模型网关,False,,2,C_framework+content,True,fofa_g1
huanyuai.net,fofa_g1,fofa,confirmed,one-api,,,False,one-api,4,C_framework+content,False,fofa_g1
hubllm.cn,fofa_g1,fofa,confirmed,new-api/one-api系,Hubllm,Hubllm,True,,5,A_api_status,False,fofa_g1
huhuai.xyz,fofa_g1,fofa,confirmed,sub2api,,,False,sub2api,7,C_framework+content,False,fofa_g1
huoxingapi.com,fofa_g1,fofa,confirmed,new-api/one-api系,火星API,火星API,True,,4,A_api_status,False,fofa_g1
hypereal.cloud,fofa_g1,fofa,confirmed,one-api,,,False,one-api,5,C_framework+content,False,fofa_g1
iaigc.fun,fofa_g1,fofa,confirmed,new-api/one-api系,筑基 AI,筑基 AI,True,new-api,2,A_api_status,False,fofa_g1
ikun666.xyz,fofa_g1,fofa,confirmed,new-api/one-api系,Ikun API,Ikun API,True,new-api,4,A_api_status,False,fofa_g1
jmaivip.com,fofa_g1,fofa,confirmed,new-api,,,False,new-api,3,C_framework+content,False,fofa_g1
jmrai.net,fofa_g1,fofa,confirmed,new-api,,,False,new-api,3,C_framework+content,False,fofa_g1
judianai.com,fofa_g1,fofa,confirmed,new-api/one-api系,New API,New API,True,one-api,10,A_api_status,False,fofa_g1
juesiapi.top,fofa_g1,fofa,confirmed,new-api/one-api系,玦飔API,玦飔API,True,,10,A_api_status,False,fofa_g1
juhes.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,登录 | 聚合引擎AIGC,登录 | 聚合引擎AIGC,False,,12,C_framework+content,True,fofa_g1
kelongde.com,fofa_g1,fofa,confirmed,new-api/one-api系,Kelongde AI API,Kelongde AI API,True,new-api,9,A_api_status,False,fofa_g1
kittyapi.xyz,fofa_g1,fofa,confirmed,sub2api,,,False,sub2api,8,C_framework+content,False,fofa_g1
koozhan.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,酷站AI · 你的全模型 API 中转站,酷站AI · 你的全模型 API 中转站,False,,13,C_framework+content,True,fofa_g1
kopiaiagent.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,KOPI Agent — Singapore AI Agent,KOPI Agent — Singapore AI Agent,False,,1,C_framework+content,True,fofa_g1
kove.cn,fofa_g1,fofa,confirmed,openai_compatible_unknown,Claude API - 全球顶级AI模型聚合平台,Claude API - 全球顶级AI模型聚合平台,False,,10,C_framework+content,True,fofa_g1
kuaihuiai.com,fofa_g1,fofa,confirmed,new-api/one-api系,快绘,快绘,True,,14,A_api_status,False,fofa_g1
kunavo.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,Kunavo · OpenAI-compatible AI API gateway · Stripe-native · Built for global devs,Kunavo · OpenAI-compatible AI API gateway · Stripe-native · Built for global devs,False,,6,C_framework+content,True,fofa_g1
li-token.com,fofa_g1,fofa,confirmed,new-api/one-api系,Li-Token,Li-Token,True,,2,A_api_status,False,fofa_g1
liandanxia.io,fofa_g1,fofa,confirmed,one-api,,,False,one-api,3,C_framework+content,False,fofa_g1
lienoo.cn,fofa_g1,fofa,confirmed,new-api,,,False,new-api,0,C_framework+content,False,fofa_g1
lingcoreai.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,灵核 LingCore - 多模型 AI API网关、GPT/Claude/Gemini/Grok/Codex API 中转平台,灵核 LingCore - 多模型 AI API网关、GPT/Claude/Gemini/Grok/Codex API 中转平台,False,,7,C_framework+content,True,fofa_g1
link-ai.cc,fofa_g1,fofa,confirmed,new-api/one-api系,Link-AI,Link-AI,True,new-api,4,A_api_status,False,fofa_g1
ljww.asia,fofa_g1,fofa,confirmed,new-api/one-api系,灵境API,灵境API,True,,3,A_api_status,False,fofa_g1
lkyujun.cn,fofa_g1,fofa,confirmed,openai_compatible_unknown,想要照亮世界,想要照亮世界,False,,1,C_framework+content,True,fofa_g1
llm-agent.cc,fofa_g1,fofa,confirmed,new-api,,,False,new-api,6,C_framework+content,False,fofa_g1
llm-token.cn,fofa_g1,fofa,confirmed,new-api,,,False,new-api,11,C_framework+content,False,fofa_g1
llmgate.io,fofa_g1,fofa,confirmed,new-api/one-api系,LLM Gate,LLM Gate,True,new-api,4,A_api_status,False,fofa_g1
llmhub.app,fofa_g1,fofa,confirmed,one-api,,,False,one-api,7,C_framework+content,False,fofa_g1
llmoxy.com,fofa_g1,fofa,confirmed,new-api/one-api系,LLMoxy,LLMoxy,True,,5,A_api_status,False,fofa_g1
llmroute.club,fofa_g1,fofa,confirmed,openai_compatible_unknown,"Silk Road AI · 一个 Key,接入 200+ AI 模型 | ChatGPT、Claude、Gemini 国内中转","Silk Road AI · 一个 Key,接入 200+ AI 模型 | ChatGPT、Claude、Gemini 国内中转",False,,12,C_framework+content,True,fofa_g1
lowertoken.cn,fofa_g1,fofa,confirmed,new-api/one-api系,Lowertoken,Lowertoken,True,,5,A_api_status,False,fofa_g1
lqapi.cc,fofa_g1,fofa,confirmed,new-api/one-api系,速极 API,速极 API,True,new-api,0,A_api_status,False,fofa_g1
ltvip.org,fofa_g1,fofa,confirmed,openai_compatible_unknown,登录 | 领拓AIGC,登录 | 领拓AIGC,False,,12,C_framework+content,True,fofa_g1
lumiya.vip,fofa_g1,fofa,confirmed,new-api/one-api系,露米娅API,露米娅API,True,new-api,4,A_api_status,False,fofa_g1
lyrid.cn,fofa_g1,fofa,confirmed,openai_compatible_unknown,Dewfall,Dewfall,False,,1,C_framework+content,True,fofa_g1
maiqilingai.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,迈启灵AI — 跨境电商 AI 智能体工作台,迈启灵AI — 跨境电商 AI 智能体工作台,False,,2,C_framework+content,True,fofa_g1
maxai.asia,fofa_g1,fofa,confirmed,new-api/one-api系,MaxAI API,MaxAI API,True,new-api,4,A_api_status,False,fofa_g1
maxapi.ai,fofa_g1,fofa,confirmed,one-api,,,False,one-api,5,C_framework+content,False,fofa_g1
mayaa.com.cn,fofa_g1,fofa,confirmed,new-api,,,False,new-api,3,C_framework+content,False,fofa_g1
mbapi.top,fofa_g1,fofa,confirmed,new-api/one-api系,一站式Api,一站式Api,True,,4,A_api_status,False,fofa_g1
miaolici.top,fofa_g1,fofa,confirmed,new-api/one-api系,MiaoLiCi,MiaoLiCi,True,,5,A_api_status,False,fofa_g1
miaoma.ai,fofa_g1,fofa,confirmed,new-api/one-api系,秒码 Miaoma,秒码 Miaoma,True,,5,A_api_status,False,fofa_g1
miaomiaocode.com,fofa_g1,fofa,confirmed,one-api,,,False,one-api,8,C_framework+content,False,fofa_g1
middlekingdom.cc,fofa_g1,fofa,confirmed,one-api,,,False,one-api,2,C_framework+content,False,fofa_g1
minicod.com,fofa_g1,fofa,confirmed,one-api,,,False,one-api,2,C_framework+content,False,fofa_g1
minimaxi.com,fofa_g1,fofa,confirmed,openai_compatible_unknown,MiniMax,MiniMax,False,,4,C_framework+content,True,fofa_g1
mixroute.ai,fofa_g1,fofa,confirmed,one-api,,,False,one-api,5,C_framework+content,False,fofa_g1
modelhub.lat,fofa_g1,fofa,confirmed,new-api/one-api系,ModelHub,ModelHub,True,one-api,12,A_api_status,False,fofa_g1
